precedingChord,followingChord,partType,frequency
http://purl.org/ontology/mpo/alternative_30970_Emin_162,http://purl.org/ontology/mpo/alternative_30970_Fsmin_164,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_274630_F_56,http://purl.org/ontology/mpo/pop_rock_274630_G_58,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_274630_F_122,http://purl.org/ontology/mpo/pop_rock_274630_G_124,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_16854_G_5,http://purl.org/ontology/mpo/pop_rock_16854_G_7,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_rock_332302_D_90,http://purl.org/ontology/mpo/pop_rock_332302_G_92,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_rock_332302_D_40,http://purl.org/ontology/mpo/pop_rock_332302_G_42,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_173,http://purl.org/ontology/mpo/pop_14630_G_175,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_21,http://purl.org/ontology/mpo/pop_14630_G_23,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_205,http://purl.org/ontology/mpo/pop_14630_G_207,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_101,http://purl.org/ontology/mpo/pop_14630_G_103,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_149,http://purl.org/ontology/mpo/pop_14630_G_151,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_53,http://purl.org/ontology/mpo/pop_14630_G_55,http://purl.org/ontology/mpo/Interlude,3
http://purl.org/ontology/mpo/pop_14630_Emin_221,http://purl.org/ontology/mpo/pop_14630_G_223,http://purl.org/ontology/mpo/Outro,3
http://purl.org/ontology/mpo/pop_14630_Emin_189,http://purl.org/ontology/mpo/pop_14630_G_191,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/pop_14630_Emin_37,http://purl.org/ontology/mpo/pop_14630_G_39,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_69,http://purl.org/ontology/mpo/pop_14630_G_71,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_14630_Emin_85,http://purl.org/ontology/mpo/pop_14630_G_87,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/pop_14630_Emin_5,http://purl.org/ontology/mpo/pop_14630_G_7,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_32,http://purl.org/ontology/mpo/reggae_43732_Bb_34,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_12,http://purl.org/ontology/mpo/reggae_43732_Bb_14,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_76,http://purl.org/ontology/mpo/reggae_43732_Bb_78,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_rock_266_Emin_151,http://purl.org/ontology/mpo/pop_rock_266_Amin_153,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_266_Emin_131,http://purl.org/ontology/mpo/pop_rock_266_Amin_133,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/pop_rock_266_Emin_5,http://purl.org/ontology/mpo/pop_rock_266_Amin_7,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/punk_609065_F_177,http://purl.org/ontology/mpo/punk_609065_Amin_179,http://purl.org/ontology/mpo/Outro,3
http://purl.org/ontology/mpo/reggae_258818_Emin_189,http://purl.org/ontology/mpo/reggae_258818_G_191,http://purl.org/ontology/mpo/Instrumental,3
http://purl.org/ontology/mpo/punk_338905_F_108,http://purl.org/ontology/mpo/punk_338905_G_110,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/punk_338905_F_47,http://purl.org/ontology/mpo/punk_338905_F_49,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/punk_338905_F_152,http://purl.org/ontology/mpo/punk_338905_F_154,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/punk_338905_G_161,http://purl.org/ontology/mpo/punk_338905_F_163,http://purl.org/ontology/mpo/Solo,3
http://purl.org/ontology/mpo/punk_338905_G_1,http://purl.org/ontology/mpo/punk_338905_F_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/jazz_158943_F_55,http://purl.org/ontology/mpo/jazz_158943_G_57,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/jazz_158943_D_88,http://purl.org/ontology/mpo/jazz_158943_F_90,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/jazz_158943_F_16,http://purl.org/ontology/mpo/jazz_158943_G_18,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_25862_D_42,http://purl.org/ontology/mpo/electronic_25862_Amin_44,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_25862_D_22,http://purl.org/ontology/mpo/electronic_25862_Amin_24,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_25862_D_132,http://purl.org/ontology/mpo/electronic_25862_Amin_134,http://purl.org/ontology/mpo/Outro,3
http://purl.org/ontology/mpo/electronic_7491_Amin_53,http://purl.org/ontology/mpo/electronic_7491_G_55,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_7491_Amin_13,http://purl.org/ontology/mpo/electronic_7491_G_15,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_7491_G_47,http://purl.org/ontology/mpo/electronic_7491_Amin_49,http://purl.org/ontology/mpo/Instrumental,3
http://purl.org/ontology/mpo/electronic_7491_F_127,http://purl.org/ontology/mpo/electronic_7491_G_129,http://purl.org/ontology/mpo/Outro,3
http://purl.org/ontology/mpo/electronic_7491_G_7,http://purl.org/ontology/mpo/electronic_7491_Amin_9,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/reggae_65696_F_64,http://purl.org/ontology/mpo/reggae_65696_F_66,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_65696_F_8,http://purl.org/ontology/mpo/reggae_65696_F_10,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29318_Emin_160,http://purl.org/ontology/mpo/electronic_29318_G_162,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29318_Emin_1,http://purl.org/ontology/mpo/electronic_29318_G_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/electronic_622345_F_65,http://purl.org/ontology/mpo/electronic_622345_G_67,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/rap_288711_Dmin_9,http://purl.org/ontology/mpo/rap_288711_Gmin_11,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/rap_288711_Dmin_41,http://purl.org/ontology/mpo/rap_288711_Gmin_43,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/rap_288711_Dmin_128,http://purl.org/ontology/mpo/rap_288711_F_130,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/rap_288711_Dmin_144,http://purl.org/ontology/mpo/rap_288711_Gmin_146,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/rap_288711_Dmin_89,http://purl.org/ontology/mpo/rap_288711_Gmin_91,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/rap_288711_Dmin_1,http://purl.org/ontology/mpo/rap_288711_Gmin_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/rap_288711_Dmin_57,http://purl.org/ontology/mpo/rap_288711_Gmin_59,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/rap_288711_Dmin_25,http://purl.org/ontology/mpo/rap_288711_F_27,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/rap_288711_Dmin_73,http://purl.org/ontology/mpo/rap_288711_F_75,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/reggae_71058_Emin_100,http://purl.org/ontology/mpo/reggae_71058_Emin_102,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/reggae_71058_Emin_102,http://purl.org/ontology/mpo/reggae_71058_D_104,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/electronic_290356_Emin_1,http://purl.org/ontology/mpo/electronic_290356_G_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/reggae_153359_Amin_5,http://purl.org/ontology/mpo/reggae_153359_G_7,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/reggae_153359_Amin_88,http://purl.org/ontology/mpo/reggae_153359_G_90,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_153359_Amin_58,http://purl.org/ontology/mpo/reggae_153359_G_60,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/reggae_153359_Amin_24,http://purl.org/ontology/mpo/reggae_153359_G_26,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_153359_Amin_122,http://purl.org/ontology/mpo/reggae_153359_G_124,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/rap_31839_Amin_90,http://purl.org/ontology/mpo/rap_31839_G_92,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_36243_G_109,http://purl.org/ontology/mpo/reggae_36243_D_111,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/reggae_36243_G_93,http://purl.org/ontology/mpo/reggae_36243_D_95,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_36243_G_61,http://purl.org/ontology/mpo/reggae_36243_D_63,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_36243_G_125,http://purl.org/ontology/mpo/reggae_36243_D_127,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/reggae_36243_G_77,http://purl.org/ontology/mpo/reggae_36243_D_79,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/reggae_36243_G_45,http://purl.org/ontology/mpo/reggae_36243_D_47,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/rap_368373_E_1,http://purl.org/ontology/mpo/rap_368373_G_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/alternative_75647_Bb_144,http://purl.org/ontology/mpo/alternative_75647_F_146,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_75647_Bb_61,http://purl.org/ontology/mpo/alternative_75647_F_63,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29144_A_93,http://purl.org/ontology/mpo/electronic_29144_G_95,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29144_A_113,http://purl.org/ontology/mpo/electronic_29144_G_115,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29144_A_53,http://purl.org/ontology/mpo/electronic_29144_G_55,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_29144_A_77,http://purl.org/ontology/mpo/electronic_29144_G_79,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_29144_A_21,http://purl.org/ontology/mpo/electronic_29144_G_23,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/electronic_29144_A_37,http://purl.org/ontology/mpo/electronic_29144_G_39,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_29144_A_5,http://purl.org/ontology/mpo/electronic_29144_G_7,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_72364_F_59,http://purl.org/ontology/mpo/pop_rock_72364_F_61,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/pop_rock_72364_F_34,http://purl.org/ontology/mpo/pop_rock_72364_F_36,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/reggae_267355_F_38,http://purl.org/ontology/mpo/reggae_267355_Bb_40,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/punk_220056_D_147,http://purl.org/ontology/mpo/punk_220056_D_149,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/punk_220056_D_33,http://purl.org/ontology/mpo/punk_220056_D_35,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/reggae_92518_G_60,http://purl.org/ontology/mpo/reggae_92518_G_62,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/electronic_355308_Dmin_121,http://purl.org/ontology/mpo/electronic_355308_Bb_123,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/electronic_355308_Dmin_61,http://purl.org/ontology/mpo/electronic_355308_Bb_63,http://purl.org/ontology/mpo/Bridge,3
http://purl.org/ontology/mpo/electronic_355308_Dmin_1,http://purl.org/ontology/mpo/electronic_355308_Bb_3,http://purl.org/ontology/mpo/Intro,3
http://purl.org/ontology/mpo/alternative_630484_D_102,http://purl.org/ontology/mpo/alternative_630484_G_104,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_G_171,http://purl.org/ontology/mpo/alternative_630484_G_173,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_D_178,http://purl.org/ontology/mpo/alternative_630484_G_180,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_D_30,http://purl.org/ontology/mpo/alternative_630484_G_32,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_G_59,http://purl.org/ontology/mpo/alternative_630484_G_61,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_D_66,http://purl.org/ontology/mpo/alternative_630484_G_68,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_D_142,http://purl.org/ontology/mpo/alternative_630484_G_144,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_G_23,http://purl.org/ontology/mpo/alternative_630484_G_25,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_G_135,http://purl.org/ontology/mpo/alternative_630484_G_137,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/alternative_630484_G_95,http://purl.org/ontology/mpo/alternative_630484_G_97,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/soul_239404_Bb_98,http://purl.org/ontology/mpo/soul_239404_Dmin7_100,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_101,http://purl.org/ontology/mpo/soul_239404_Dmin7_103,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/soul_239404_Bb_143,http://purl.org/ontology/mpo/soul_239404_Dmin7_145,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_146,http://purl.org/ontology/mpo/soul_239404_Dmin7_148,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/country_599448_F_5,http://purl.org/ontology/mpo/country_599448_F_7,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_38,http://purl.org/ontology/mpo/country_599448_F_40,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_27,http://purl.org/ontology/mpo/country_599448_F_29,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_60,http://purl.org/ontology/mpo/country_599448_F_62,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_71,http://purl.org/ontology/mpo/country_599448_F_73,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_107,http://purl.org/ontology/mpo/country_599448_Amin_109,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/country_599448_F_93,http://purl.org/ontology/mpo/country_599448_F_95,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_16,http://purl.org/ontology/mpo/country_599448_F_18,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_C_98,http://purl.org/ontology/mpo/country_599448_Amin_100,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/country_599448_F_82,http://purl.org/ontology/mpo/country_599448_F_84,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/country_599448_F_105,http://purl.org/ontology/mpo/country_599448_F_107,http://purl.org/ontology/mpo/Chorus,3
http://purl.org/ontology/mpo/country_599448_F_49,http://purl.org/ontology/mpo/country_599448_F_51,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/rock_610144_G_5,http://purl.org/ontology/mpo/rock_610144_G_7,http://purl.org/ontology/mpo/Verse,3
http://purl.org/ontology/mpo/rock_238390_G_1066,http://purl.org/ontology/mpo/rock_238390_G_1068,http://purl.org/ontology/mpo/Solo,2
http://purl.org/ontology/mpo/rock_238390_G_236,http://purl.org/ontology/mpo/rock_238390_F_238,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_238390_G_790,http://purl.org/ontology/mpo/rock_238390_D_792,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/rock_238390_C_261,http://purl.org/ontology/mpo/rock_238390_F_275,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_238390_F_266,http://purl.org/ontology/mpo/rock_238390_Bb_268,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/rock_238390_F_485,http://purl.org/ontology/mpo/rock_238390_G_487,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_137,http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_139,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_G_72,http://purl.org/ontology/mpo/pop_rock_314564_G_74,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/pop_rock_314564_Amin_44,http://purl.org/ontology/mpo/pop_rock_314564_B_46,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_Ab_16,http://purl.org/ontology/mpo/pop_rock_314564_Ab_18,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_G_95,http://purl.org/ontology/mpo/pop_rock_314564_G_97,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_G_89,http://purl.org/ontology/mpo/pop_rock_314564_G_91,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_314564_G_78,http://purl.org/ontology/mpo/pop_rock_314564_G_80,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_164,http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_166,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_121,http://purl.org/ontology/mpo/pop_rock_314564_Gsus4_123,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_Csus4_66,http://purl.org/ontology/mpo/pop_rock_314564_Csus4_68,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_A_22,http://purl.org/ontology/mpo/pop_rock_314564_Ab_24,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_314564_G_558,http://purl.org/ontology/mpo/pop_rock_314564_G_560,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/rock_68556_Bb_73,http://purl.org/ontology/mpo/rock_68556_Bb_75,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_242021_G_44,http://purl.org/ontology/mpo/rock_242021_D_46,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_242021_G_98,http://purl.org/ontology/mpo/rock_242021_D_100,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_242021_G_216,http://purl.org/ontology/mpo/rock_242021_D_218,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_126027_F_84,http://purl.org/ontology/mpo/pop_rock_126027_E_86,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_126027_F_156,http://purl.org/ontology/mpo/pop_rock_126027_Csus4_158,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/alternative_278558_G_281,http://purl.org/ontology/mpo/alternative_278558_As_283,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/alternative_278558_Amin_491,http://purl.org/ontology/mpo/alternative_278558_F_493,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/soul_640120_Cmin_59,http://purl.org/ontology/mpo/soul_640120_G_61,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/soul_640120_Cmin_119,http://purl.org/ontology/mpo/soul_640120_G_121,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/soul_640120_Cmin_179,http://purl.org/ontology/mpo/soul_640120_G_181,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/alternative_258197_Emin_183,http://purl.org/ontology/mpo/alternative_258197_G_185,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/rock_137190_D_164,http://purl.org/ontology/mpo/rock_137190_G_166,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_137190_F_3,http://purl.org/ontology/mpo/rock_137190_Amin_5,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/rock_137190_D_52,http://purl.org/ontology/mpo/rock_137190_A_54,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/rock_137190_D_48,http://purl.org/ontology/mpo/rock_137190_D_50,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/rock_162800_D_177,http://purl.org/ontology/mpo/rock_162800_D_179,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_110898_Emin_128,http://purl.org/ontology/mpo/metal_110898_Emin_130,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/alternative_147685_A_32,http://purl.org/ontology/mpo/alternative_147685_Bmin_34,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/alternative_147685_A_137,http://purl.org/ontology/mpo/alternative_147685_Bmin_139,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/jazz_617242_F_106,http://purl.org/ontology/mpo/jazz_617242_F_108,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/jazz_617242_F_72,http://purl.org/ontology/mpo/jazz_617242_F_74,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/jazz_617242_F_30,http://purl.org/ontology/mpo/jazz_617242_F_32,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/jazz_617242_F_128,http://purl.org/ontology/mpo/jazz_617242_F_130,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/metal_368041_Emin_38,http://purl.org/ontology/mpo/metal_368041_D_40,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/country_197557_F_121,http://purl.org/ontology/mpo/country_197557_E_123,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/country_197557_F_272,http://purl.org/ontology/mpo/country_197557_E_274,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_197557_F_9,http://purl.org/ontology/mpo/country_197557_E_11,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/pop_86028_Bb_55,http://purl.org/ontology/mpo/pop_86028_F_57,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_86028_Bb_30,http://purl.org/ontology/mpo/pop_86028_F_32,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/alternative_137863_D_162,http://purl.org/ontology/mpo/alternative_137863_G_164,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/soul_365063_Emin_110,http://purl.org/ontology/mpo/soul_365063_Emin_112,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/soul_365063_Emin_178,http://purl.org/ontology/mpo/soul_365063_Emin_180,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/punk_142665_Dmin_165,http://purl.org/ontology/mpo/punk_142665_F_167,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/metal_602001_G_9,http://purl.org/ontology/mpo/metal_602001_D_11,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/metal_602001_G_49,http://purl.org/ontology/mpo/metal_602001_D_51,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_73332_D_158,http://purl.org/ontology/mpo/pop_rock_73332_D_160,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/pop_rock_73332_Emin_134,http://purl.org/ontology/mpo/pop_rock_73332_D_136,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_Emin_61,http://purl.org/ontology/mpo/pop_rock_73332_D_63,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_Emin_181,http://purl.org/ontology/mpo/pop_rock_73332_D_183,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_B_200,http://purl.org/ontology/mpo/pop_rock_73332_D_202,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_G_213,http://purl.org/ontology/mpo/pop_rock_73332_D_215,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_B_58,http://purl.org/ontology/mpo/pop_rock_73332_D_60,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_73332_G_78,http://purl.org/ontology/mpo/pop_rock_73332_D_80,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/country_357687_Amin7_135,http://purl.org/ontology/mpo/country_357687_G_137,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Amin7_67,http://purl.org/ontology/mpo/country_357687_G_69,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Emin_164,http://purl.org/ontology/mpo/country_357687_D_166,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Amin7_206,http://purl.org/ontology/mpo/country_357687_G_208,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Amin7_242,http://purl.org/ontology/mpo/country_357687_G_244,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Amin7_278,http://purl.org/ontology/mpo/country_357687_G_280,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_357687_Amin7_322,http://purl.org/ontology/mpo/country_357687_G_324,http://purl.org/ontology/mpo/Verse,2
